ID,oneway,coords
496404672,yes,"[(-14.6319676, -56.2721188), (-14.6309948, -56.2707485), (-14.6306391, -56.2703042), (-14.6300469, -56.2697441), (-14.6294964, -56.2693272), (-14.6288736, -56.2689616), (-14.6270768, -56.2681264), (-14.6267576, -56.2679386), (-14.6265046, -56.2677348), (-14.6261477, -56.2674089), (-14.6257078, -56.2669382), (-14.6253639, -56.2666257), (-14.6249604, -56.2663253), (-14.6231316, -56.2651612), (-14.6226882, -56.2648179), (-14.6222703, -56.2644236), (-14.6219408, -56.2640409), (-14.6207732, -56.2625398), (-14.6199181, -56.2615199), (-14.6161407, -56.2576853), (-14.6116824, -56.2531965), (-14.6038108, -56.2453085), (-14.6019318, -56.2434045), (-14.6007878, -56.2421089)]"
496404675,yes,"[(-14.5587846, -56.2218991), (-14.5605545, -56.2207227), (-14.5619154, -56.2198031), (-14.5623575, -56.2195794), (-14.5628369, -56.2194239), (-14.5632955, -56.2193525), (-14.5638073, -56.2193502), (-14.5641947, -56.2193969), (-14.5646933, -56.2195189), (-14.5650203, -56.2196348), (-14.5663846, -56.2202657), (-14.5669175, -56.2205917), (-14.5679324, -56.2210903), (-14.5684033, -56.2213047), (-14.5691031, -56.2215982), (-14.570247, -56.2220094), (-14.5721613, -56.2229076), (-14.5725014, -56.2230106), (-14.572872, -56.223062), (-14.5731974, -56.2230573), (-14.5736132, -56.2229826), (-14.5745895, -56.2226744), (-14.5748833, -56.222609), (-14.5751002, -56.2225717), (-14.5753895, -56.2225717), (-14.5756381, -56.2226324), (-14.576081, -56.2228378), (-14.5764697, -56.2231274), (-14.5775815, -56.2242388), (-14.5779476, -56.224491), (-14.5783137, -56.2246311), (-14.5790775, -56.224888), (-14.5794075, -56.2250374), (-14.5796018, -56.2251635), (-14.5808311, -56.2265318), (-14.5810481, -56.2267046), (-14.5815407, -56.2270035), (-14.5818706, -56.2271389), (-14.5837191, -56.2277227), (-14.5842931, -56.2279468), (-14.5847134, -56.2281196), (-14.5855631, -56.2286146), (-14.5930949, -56.2339091), (-14.5934646, -56.2342295), (-14.594055, -56.2347903), (-14.5946692, -56.2354434), (-14.5984527, -56.2397421)]"
496404676,yes,"[(-14.6322644, -56.2728843), (-14.6325074, -56.273303), (-14.6327449, -56.2736879), (-14.6330978, -56.2741292), (-14.6334637, -56.2744389), (-14.6354104, -56.275594), (-14.6366824, -56.2762213), (-14.6370769, -56.2764321), (-14.6383141, -56.2770635), (-14.639007, -56.2774698), (-14.6396104, -56.2778749), (-14.6399841, -56.2781981), (-14.641169, -56.279383), (-14.6423648, -56.2806189), (-14.6433499, -56.2817359), (-14.6472983, -56.286651), (-14.6478666, -56.2872612), (-14.6529018, -56.2920942), (-14.6540687, -56.2932801), (-14.6551067, -56.2943852), (-14.6555205, -56.2947768), (-14.6558566, -56.295083), (-14.6570139, -56.2960817), (-14.6582873, -56.2972872), (-14.6588693, -56.2977889), (-14.6592793, -56.2980759), (-14.660484, -56.2987257), (-14.6613967, -56.2990791), (-14.6669133, -56.3009056), (-14.6678994, -56.301198), (-14.6682984, -56.3012228), (-14.6687148, -56.3012074), (-14.669141, -56.3011377), (-14.6695315, -56.3010518), (-14.6698325, -56.3009512), (-14.6702295, -56.3007393), (-14.6707108, -56.3004349), (-14.6715684, -56.2997939), (-14.6718888, -56.2996195), (-14.6721522, -56.2995096), (-14.6725414, -56.2993875), (-14.6730344, -56.2993205), (-14.6735533, -56.2993097), (-14.6740126, -56.2993822), (-14.6748196, -56.2995538), (-14.6754345, -56.2997094), (-14.6765191, -56.3000152), (-14.6771626, -56.300227), (-14.6778074, -56.3003833), (-14.6783873, -56.3005167), (-14.6789036, -56.3006106), (-14.6802139, -56.3007769), (-14.6828462, -56.3013374)]"
496404677,yes,"[(-14.6318172, -56.2722558), (-14.6322644, -56.2728843)]"
516238317,yes,"[(-12.5006034, -55.6891024), (-12.5011489, -55.6893133), (-12.5019052, -55.6896212), (-12.5022834, -55.6897752), (-12.5027103, -55.6899536)]"
516238318,yes,"[(-12.5007074, -55.6886081), (-12.5003003, -55.6884442), (-12.49919, -55.6879922), (-12.4987827, -55.6877928)]"
516238319,yes,"[(-12.5983484, -55.7477262), (-12.5984023, -55.747767), (-12.5985997, -55.7479012), (-12.5988648, -55.7480367), (-12.5991677, -55.748213), (-12.5996747, -55.7485418)]"
516238320,yes,"[(-12.5996747, -55.7485418), (-12.5995611, -55.748419), (-12.5993507, -55.7481978), (-12.5989243, -55.7477537), (-12.5986092, -55.7473997)]"
525740355,yes,"[(-17.5139029, -54.7398834), (-17.5114568, -54.7396408), (-17.5103355, -54.7395695), (-17.5088587, -54.7395067), (-17.5052197, -54.7393322), (-17.5012336, -54.7391631), (-17.4983563, -54.7390535), (-17.4950348, -54.7389274), (-17.4925148, -54.7388375), (-17.4911255, -54.7388119), (-17.4896113, -54.7388881), (-17.489321, -54.7388917), (-17.4890089, -54.7389346), (-17.4883645, -54.7389971), (-17.4876658, -54.7390822), (-17.486908, -54.7391888), (-17.4863227, -54.7392699), (-17.4858443, -54.7393477), (-17.484731, -54.7395787)]"
525740356,no,"[(-17.5139029, -54.7398834), (-17.5196749, -54.7398045)]"
525968276,yes,"[(-12.5008636, -55.6886848), (-12.5007074, -55.6886081)]"
525968278,yes,"[(-12.5005096, -55.6890612), (-12.5006034, -55.6891024)]"
525968279,yes,"[(-12.5982162, -55.7476045), (-12.5982839, -55.7476739), (-12.5983484, -55.7477262)]"
525968281,yes,"[(-12.5986092, -55.7473997), (-12.5984777, -55.747289)]"
525968287,yes,"[(-15.6279535, -56.1117263), (-15.6280596, -56.111775), (-15.6281227, -56.1118031), (-15.6281642, -56.1118287), (-15.6282818, -56.1119387), (-15.628324, -56.1119664), (-15.628356, -56.1119801), (-15.6284098, -56.1119967)]"
525968289,yes,"[(-15.6492435, -56.1955303), (-15.6492391, -56.1955637), (-15.6492371, -56.1955974), (-15.6492376, -56.1956312), (-15.6492406, -56.1956648), (-15.6492461, -56.1956981), (-15.649254, -56.1957308), (-15.6492643, -56.1957628), (-15.6492769, -56.1957939), (-15.6492918, -56.195824), (-15.6493088, -56.1958527), (-15.6493279, -56.19588), (-15.649349, -56.1959057), (-15.6493719, -56.1959297), (-15.6493965, -56.1959517), (-15.6494227, -56.1959718), (-15.6494502, -56.1959897)]"
525968290,yes,"[(-15.6500791, -56.1956845), (-15.6500836, -56.1956511), (-15.6500855, -56.1956174), (-15.650085, -56.1955837), (-15.650082, -56.19555), (-15.6500766, -56.1955168), (-15.6500687, -56.195484), (-15.6500584, -56.195452), (-15.6500458, -56.1954209), (-15.6500309, -56.1953909), (-15.6500139, -56.1953621), (-15.6499947, -56.1953348), (-15.6499737, -56.1953091), (-15.6499508, -56.1952852), (-15.6499262, -56.1952631), (-15.6499, -56.1952431), (-15.6498724, -56.1952252)]"
525968291,yes,"[(-15.649668, -56.196048), (-15.6497004, -56.1960462), (-15.6497326, -56.1960418), (-15.6497645, -56.1960349), (-15.6497957, -56.1960254), (-15.6498261, -56.1960135), (-15.6498555, -56.1959992), (-15.6498838, -56.1959826), (-15.6499108, -56.1959638), (-15.6499364, -56.195943), (-15.6499603, -56.1959201), (-15.6499825, -56.1958954), (-15.6500028, -56.1958691), (-15.6500211, -56.1958411), (-15.6500372, -56.1958119), (-15.6500512, -56.1957814), (-15.6500629, -56.1957499), (-15.6500722, -56.1957175), (-15.6500791, -56.1956845)]"
525968292,yes,"[(-15.575419, -56.106883), (-15.5753981, -56.1069499), (-15.57539, -56.1070197), (-15.5753958, -56.1070934), (-15.5754159, -56.1071644), (-15.5754496, -56.1072295), (-15.5754955, -56.1072862), (-15.5755514, -56.1073319), (-15.5756153, -56.1073648), (-15.5757266, -56.1073875)]"
531140624,yes,"[(-13.9229014, -56.0938458), (-13.9226906, -56.0938076), (-13.9225604, -56.0937868), (-13.9208738, -56.0935567), (-13.9200504, -56.0933997), (-13.9196, -56.0933081)]"
531140625,yes,"[(-13.9154452, -56.0929003), (-13.9160231, -56.0930814), (-13.916167, -56.0931216), (-13.9162737, -56.0931458), (-13.9164306, -56.0931806), (-13.9175878, -56.0933375), (-13.9182803, -56.0933965), (-13.9193493, -56.0935105), (-13.9194009, -56.093516)]"
531140626,no,"[(-13.9339162, -56.09525), (-13.9355077, -56.0954661), (-13.939232, -56.0957998), (-13.9550278, -56.0971516), (-13.9774062, -56.0990501), (-13.9783447, -56.0991298), (-13.9829239, -56.0995216), (-13.984319, -56.099586), (-13.9852713, -56.0994704), (-13.9861929, -56.0993714), (-13.9919029, -56.0977156), (-13.9932881, -56.097326), (-13.9940468, -56.0971691), (-13.9953611, -56.0970336), (-13.9963722, -56.0970001), (-13.9974988, -56.0971184), (-14.0027797, -56.0978483), (-14.006559, -56.0983706), (-14.0118089, -56.0990962), (-14.0129149, -56.0992169), (-14.013801, -56.0992196), (-14.014528, -56.0991569), (-14.0153204, -56.0989637), (-14.0166245, -56.0986295), (-14.0170201, -56.0985282), (-14.02682, -56.0960897), (-14.0290605, -56.0955949), (-14.0304969, -56.0954661), (-14.0318644, -56.0955828), (-14.0422926, -56.0964349), (-14.0531576, -56.0974003), (-14.0543356, -56.0974416), (-14.0553572, -56.0975634), (-14.0560594, -56.0977206), (-14.0571873, -56.0981846), (-14.0616983, -56.1005243), (-14.066292, -56.1028438), (-14.0722638, -56.1059721), (-14.0796044, -56.1097553), (-14.0825299, -56.1108698), (-14.0890668, -56.1132529), (-14.08968, -56.1134765), (-14.1012916, -56.1177017), (-14.1028774, -56.1182579), (-14.1039414, -56.1185047), (-14.1052977, -56.1185921), (-14.1155129, -56.1187074), (-14.1165013, -56.1185573), (-14.1215763, -56.1172671), (-14.1228613, -56.1169453), (-14.1230329, -56.1169023), (-14.1243855, -56.1164088), (-14.12553, -56.1157436), (-14.1278995, -56.1134683), (-14.1349257, -56.1067211), (-14.1359433, -56.1057439), (-14.1368751, -56.1048776), (-14.1378027, -56.1043138), (-14.1393483, -56.1034726), (-14.1460804, -56.0997979)]"
533206708,yes,"[(-14.6832574, -56.301194), (-14.6829179, -56.3011256)]"
533206709,yes,"[(-14.7173112, -56.3213624), (-14.7163907, -56.3219851), (-14.7152596, -56.3228086), (-14.7150365, -56.3229561), (-14.714676, -56.3231379), (-14.7141939, -56.3233044), (-14.7136447, -56.3234228), (-14.7130506, -56.3234349), (-14.7127121, -56.3234), (-14.7103954, -56.3229078), (-14.7078335, -56.322315), (-14.7057395, -56.3218836), (-14.7053418, -56.321768), (-14.7047566, -56.3215412), (-14.7041911, -56.3212556), (-14.7034841, -56.320809), (-14.7030249, -56.320475), (-14.7025942, -56.3201089), (-14.7022284, -56.3197549), (-14.7017757, -56.3192734), (-14.6999324, -56.31684), (-14.699789, -56.3166509), (-14.6995471, -56.3163719), (-14.6991625, -56.3159361), (-14.6981344, -56.3148934), (-14.6973094, -56.3139083), (-14.6924279, -56.3080725), (-14.6915821, -56.3071753), (-14.6907557, -56.306439), (-14.6856211, -56.3021502), (-14.6852358, -56.3018525), (-14.6849361, -56.3016607), (-14.6844717, -56.3014662), (-14.6838529, -56.301316), (-14.6832574, -56.301194)]"
533206710,yes,"[(-14.683179, -56.301397), (-14.6837958, -56.3015132), (-14.6842512, -56.3016245), (-14.6845787, -56.3017653), (-14.6849257, -56.3019356), (-14.6854174, -56.3022615), (-14.6906422, -56.306661), (-14.6914329, -56.3073671), (-14.6919907, -56.3079572), (-14.6971732, -56.3140458), (-14.6992565, -56.3166194), (-14.6996243, -56.3170794), (-14.7006121, -56.3181824), (-14.7019391, -56.3198286), (-14.7024982, -56.3203517), (-14.7030327, -56.3207446), (-14.703667, -56.3211617), (-14.7045685, -56.321678), (-14.7058628, -56.322134), (-14.7079036, -56.3225752), (-14.7102339, -56.3231056), (-14.7124144, -56.3235837), (-14.7127406, -56.323626), (-14.7131732, -56.3236454), (-14.7136726, -56.3236266), (-14.7140066, -56.3235717), (-14.7143581, -56.3234764), (-14.7147213, -56.3233343), (-14.7149872, -56.3232055), (-14.7154711, -56.3229159), (-14.7167863, -56.3219959), (-14.7173882, -56.3215949)]"
533206711,yes,"[(-14.6828462, -56.3013374), (-14.683179, -56.301397)]"
533206715,yes,"[(-14.8342272, -56.4336495), (-14.8339393, -56.4333598), (-14.8335673, -56.4329924), (-14.833308, -56.4327765), (-14.8331239, -56.4326571), (-14.8329113, -56.4325552)]"
533206716,yes,"[(-14.8327933, -56.4328247), (-14.8329774, -56.4329267), (-14.8336088, -56.4332418), (-14.8338486, -56.4333719), (-14.8342272, -56.4336495)]"
540249807,yes,"[(-13.069172, -55.9270179), (-13.0692751, -55.9271225), (-13.0694567, -55.9273143)]"
540249810,yes,"[(-13.0694567, -55.9273143), (-13.069818, -55.9276763), (-13.0702564, -55.9280436), (-13.0706985, -55.9283533), (-13.0711684, -55.9287624), (-13.0712168, -55.9287865)]"
547926020,yes,"[(-15.1806041, -56.521699), (-15.1808053, -56.5215648), (-15.1811324, -56.5212993), (-15.1814151, -56.5210367), (-15.1816878, -56.5207833), (-15.1820506, -56.5205095)]"
547926021,yes,"[(-15.1820506, -56.5205095), (-15.1816208, -56.5207391), (-15.1814129, -56.5208592), (-15.1811018, -56.5210146), (-15.1809193, -56.5211034), (-15.1806331, -56.5212923), (-15.1804566, -56.5214394)]"
550655943,yes,"[(-13.0696245, -55.9271363), (-13.0694008, -55.9269174), (-13.069359, -55.9268757)]"
550655947,yes,"[(-13.069359, -55.9268757), (-13.0686657, -55.9261412), (-13.0684454, -55.9259078), (-13.0678508, -55.9253247)]"
550668594,yes,"[(-11.8944042, -55.5040137), (-11.894455, -55.5040157), (-11.8946221, -55.5040265), (-11.8949991, -55.5041012), (-11.8952821, -55.5041316)]"
566489812,yes,"[(-16.17412, -54.7906338), (-16.172807, -54.7911547), (-16.1695567, -54.7923911), (-16.1688557, -54.7925176), (-16.1682171, -54.7925627), (-16.1676767, -54.7925629), (-16.1671811, -54.7924885), (-16.1666714, -54.7923267), (-16.1639542, -54.7913832), (-16.1628857, -54.7910379), (-16.1619429, -54.7909118), (-16.1616015, -54.7909427), (-16.1611896, -54.7910302), (-16.1606573, -54.7912323), (-16.160287, -54.7914362), (-16.1602554, -54.791462), (-16.1598445, -54.7917983), (-16.1596088, -54.7920437), (-16.159386, -54.7923441), (-16.1588333, -54.7934881), (-16.1587354, -54.7937243), (-16.1577655, -54.796063), (-16.157028, -54.7976415), (-16.1553792, -54.8001004), (-16.1551004, -54.8005198), (-16.1545684, -54.8013198), (-16.1541986, -54.8020671), (-16.1535545, -54.80314), (-16.1468135, -54.8132131), (-16.139754, -54.8237515), (-16.1336528, -54.832879), (-16.1334055, -54.8331741), (-16.1327716, -54.8339626), (-16.1322026, -54.8347932), (-16.132134, -54.8348933), (-16.1318436, -54.8353252), (-16.1312746, -54.8361996), (-16.1306471, -54.8373939), (-16.128706, -54.8403144), (-16.12704, -54.8428247), (-16.1264795, -54.8439163), (-16.1262579, -54.8443508), (-16.1257885, -54.8450504), (-16.1249704, -54.84622), (-16.1243654, -54.8471421), (-16.1213064, -54.8518042)]"
580485983,yes,"[(-15.5759429, -56.1067377), (-15.5757679, -56.1065664), (-15.5755041, -56.1062762), (-15.5753167, -56.1060465), (-15.5752434, -56.1059356), (-15.5751642, -56.1058024), (-15.575091, -56.1056688), (-15.5749819, -56.105415), (-15.574922, -56.1052251), (-15.574867, -56.1050134), (-15.574829, -56.1048134), (-15.5748051, -56.1046072), (-15.574807, -56.1043963), (-15.5748295, -56.1041781), (-15.57486, -56.1039886), (-15.5749016, -56.1038057), (-15.5749608, -56.103601), (-15.5750308, -56.1034155), (-15.5751611, -56.1031447), (-15.5754416, -56.102711), (-15.5757695, -56.1022425), (-15.5760937, -56.1017784), (-15.5767112, -56.1009013)]"
580485984,yes,"[(-15.5760446, -56.1068384), (-15.5759429, -56.1067377)]"
580485992,yes,"[(-14.5327598, -56.2303944), (-14.5321548, -56.2301691), (-14.5317459, -56.2299719), (-14.5313824, -56.2297493), (-14.5311331, -56.2295736), (-14.5308878, -56.2293765)]"
593860784,yes,"[(-15.8131996, -55.3110605), (-15.8127854, -55.3103967), (-15.8122164, -55.3094915)]"
593860785,yes,"[(-15.8164585, -55.3967703), (-15.8162099, -55.3959305), (-15.8154361, -55.393317), (-15.8142521, -55.389318), (-15.8115176, -55.380108), (-15.811299, -55.3792041), (-15.8111684, -55.3782967), (-15.811157, -55.3775383), (-15.811218, -55.3767906), (-15.8114338, -55.3753877), (-15.811907, -55.372396), (-15.8124241, -55.3693067), (-15.8125095, -55.3687824), (-15.8141824, -55.3591276), (-15.8187653, -55.3316382), (-15.8193138, -55.3285344)]"
593861751,yes,"[(-17.2300273, -54.7597596), (-17.2311195, -54.7598712), (-17.2366258, -54.7604448), (-17.24702, -54.7615276), (-17.2513425, -54.7619869)]"
593861752,yes,"[(-17.2213508, -54.7587092), (-17.2204324, -54.7585952), (-17.2198341, -54.7585362), (-17.2194745, -54.7585067)]"
593861754,yes,"[(-17.2176616, -54.7585067), (-17.2163101, -54.7584759), (-17.2146089, -54.758449), (-17.2136456, -54.7584444)]"
593861756,yes,"[(-17.2176538, -54.7586556), (-17.2185064, -54.7587086), (-17.2193173, -54.7587436)]"
593865076,yes,"[(-15.3532882, -56.4142456), (-15.3521745, -56.4146695), (-15.351399, -56.4149822)]"
593865077,no,"[(-15.3465141, -56.417006), (-15.3463505, -56.4170729), (-15.3441617, -56.417968), (-15.3346256, -56.4218676), (-15.3337944, -56.4222254), (-15.3329475, -56.4226645), (-15.3259225, -56.426946), (-15.3183287, -56.431599), (-15.3177441, -56.4318632), (-15.3173237, -56.432012), (-15.3164483, -56.4321939), (-15.3140834, -56.4327362), (-15.3125419, -56.4330896), (-15.3099883, -56.4336482), (-15.3093151, -56.4338862), (-15.3063135, -56.4350563), (-15.3047612, -56.4356867), (-15.304042, -56.4359576), (-15.3033104, -56.4361313), (-15.302613, -56.4362288), (-15.302034, -56.4362431), (-15.3011802, -56.4361437), (-15.2961823, -56.4352964), (-15.2944462, -56.435)]"
593865078,yes,"[(-15.3512281, -56.415252), (-15.3517908, -56.4150116), (-15.3522958, -56.4147959), (-15.3525627, -56.4146648)]"
593865079,yes,"[(-15.3465141, -56.417006), (-15.3472873, -56.416821), (-15.3483669, -56.4164358)]"
593865080,yes,"[(-15.3483122, -56.4162702), (-15.3465141, -56.417006)]"
593865081,yes,"[(-15.3483669, -56.4164358), (-15.3498826, -56.4158259)]"
593865082,yes,"[(-15.351399, -56.4149822), (-15.3499667, -56.4155884)]"
593867694,yes,"[(-14.5984527, -56.2397421), (-14.5994491, -56.2408742)]"
593867695,yes,"[(-14.598593, -56.2396159), (-14.5976331, -56.2385266), (-14.5958458, -56.2364743), (-14.5945636, -56.2349562), (-14.5939766, -56.2343357), (-14.5932238, -56.2336876), (-14.5858383, -56.2285133), (-14.5850031, -56.2280363), (-14.5844963, -56.2278029), (-14.582173, -56.2270534), (-14.5814988, -56.2268183), (-14.5811175, -56.2266253), (-14.5807568, -56.226288), (-14.5798323, -56.2252431), (-14.5796117, -56.2250296), (-14.5793955, -56.2249081), (-14.5791794, -56.2248147), (-14.5784262, -56.2245764), (-14.5779648, -56.2243702), (-14.5773736, -56.2238823), (-14.5764759, -56.2230026), (-14.5760398, -56.222708), (-14.575758, -56.2225609), (-14.5755113, -56.2224764), (-14.5752478, -56.2224228), (-14.5750278, -56.2224231), (-14.5742877, -56.2225966), (-14.5737338, -56.222788), (-14.5734816, -56.222854), (-14.5732293, -56.2228773), (-14.5727775, -56.2228472), (-14.572359, -56.2227351), (-14.571163, -56.2221603)]"
593867697,yes,"[(-14.6006349, -56.2422373), (-14.6020039, -56.2437869), (-14.6075733, -56.2494191), (-14.6147827, -56.2565728), (-14.6199937, -56.2619281), (-14.6203515, -56.2623225), (-14.6218551, -56.2641916), (-14.6222612, -56.2646234), (-14.6226828, -56.2649969), (-14.6230697, -56.2653007), (-14.6248864, -56.2664688), (-14.6252549, -56.2667611), (-14.6262619, -56.2677321), (-14.6265915, -56.2680057), (-14.6269419, -56.2682176), (-14.6291349, -56.2693414), (-14.629602, -56.269666), (-14.6302431, -56.2702051), (-14.6305623, -56.270543), (-14.6310779, -56.2712144), (-14.6318172, -56.2722558)]"
593867698,yes,"[(-14.6007878, -56.2421089), (-14.5997312, -56.2409077)]"
593879971,yes,"[(-16.3960627, -54.7143756), (-16.3950581, -54.7142297)]"
593879972,yes,"[(-16.3950202, -54.7144293), (-16.395553, -54.7144849), (-16.39604, -54.7145387), (-16.3965231, -54.7146179), (-16.3973558, -54.7148558), (-16.3978886, -54.7149485), (-16.4030869, -54.7157558), (-16.4039193, -54.7158767), (-16.4044604, -54.7159328), (-16.4046099, -54.7159483), (-16.4052404, -54.7159498), (-16.405829, -54.7158147), (-16.4063828, -54.7156524), (-16.4070132, -54.7154143), (-16.4074937, -54.7151595), (-16.4080366, -54.7147827), (-16.4086406, -54.7142597), (-16.4088207, -54.7140981), (-16.414861, -54.7085884), (-16.4148768, -54.708574), (-16.4151074, -54.7083614), (-16.4163703, -54.7072095)]"
593879973,yes,"[(-16.3950581, -54.7142297), (-16.3938465, -54.7140677), (-16.3936762, -54.7140459)]"
